date,price,market_cap,volumes_last_24h,token
2018-02-18,964.27650791,94190008583.4062,1331103327.3327596,ETH
2018-02-19,915.09204694,89404389580.2483,1443742228.731157,ETH
2018-02-20,928.29024255,90713108252.71552,1113969168.9102838,ETH
2018-02-21,902.96905544,88256609941.35635,1376504167.75521,ETH
2018-02-22,809.12965971,79118626282.25874,1249190216.7073753,ETH
2018-02-23,812.44686262,79442544254.30933,1255677307.494043,ETH
2018-02-24,864.66975362,84567348658.27484,1553348119.733452,ETH
2018-02-25,828.72339899,81068136131.60957,1133793473.7387242,ETH
2018-02-26,842.62802475,82445384433.1456,971919367.4852569,ETH
2018-02-27,863.65027524,84519903484.51317,1273600054.5671887,ETH
2018-02-28,869.26324382,85086932065.08655,1185779363.0730155,ETH
2018-03-01,846.3652118,82862945950.985,1088578648.6068828,ETH
2018-03-02,855.67877973,83792455743.35178,1046744161.7080027,ETH
2018-03-03,850.44298958,83297136123.66147,1065182064.2918291,ETH
2018-03-04,844.25525352,82708301723.55193,968839520.3151623,ETH
2018-03-05,843.75657631,82676499793.85762,921438207.058072,ETH
2018-03-06,840.15099546,82340571913.28821,996644678.1014967,ETH
2018-03-07,808.44913322,79250313700.00667,1163651036.9598706,ETH
2018-03-08,752.59317125,73790376421.96692,1517892302.80913,ETH
2018-03-09,699.18989849,68568491974.3163,1253573581.5186775,ETH
2018-03-10,710.89165327,69730146644.19576,1559125766.2324708,ETH
2018-03-11,684.93434007,67198010840.67886,1019304765.7600274,ETH
2018-03-12,713.19533,69985307146.27713,1044019470.3085319,ETH
2018-03-13,695.31420302,68245214878.500916,1041451579.0783635,ETH
2018-03-14,684.64158437,67211282137.89535,914239003.1825721,ETH
2018-03-15,608.39314885,59738408621.9634,1222860953.9396286,ETH
2018-03-16,612.44353972,60148621435.96764,1314501765.2298925,ETH
2018-03-17,607.87948748,59712695037.709236,939394446.556439,ETH
2018-03-18,560.10943308,55031620530.236534,922526847.9439002,ETH
2018-03-19,538.69059005,52938616457.57076,2515158736.529607,ETH
2018-03-20,555.07754824,54560292401.575806,1668238269.8238573,ETH
2018-03-21,554.20982598,54486305509.98849,1363997499.3256834,ETH
2018-03-22,561.14653422,55179662649.949524,1242490235.347,ETH
2018-03-23,537.70597244,52885690223.31916,1029637021.1311402,ETH
2018-03-24,538.10902916,52936241666.49759,1024506177.6381531,ETH
2018-03-25,519.48559984,51114768972.69823,722258331.0537022,ETH
2018-03-26,519.37804459,51114766847.01147,654302263.778145,ETH
2018-03-27,487.53961206,47991343456.18946,1130010306.3489618,ETH
2018-03-28,449.05225249,44211929435.11478,1205007525.3029315,ETH
2018-03-29,443.94910096,43718505250.02615,899161524.3411528,ETH
2018-03-30,385.32709567,37953505528.35885,1501135895.8124254,ETH
2018-03-31,395.32626329,38946452754.23128,1552652584.610018,ETH
2018-04-01,395.79638096,39000868214.27854,970454263.2346877,ETH
2018-04-02,379.12351341,37365640069.82155,928418706.5875922,ETH
2018-04-03,384.82598229,37935548084.04267,725811930.9112238,ETH
2018-04-04,415.71623397,40989129292.88682,938277656.037438,ETH
2018-04-05,380.28195959,37503095784.24193,888566484.4804863,ETH
2018-04-06,384.46448545,37923466118.640205,767721856.0504649,ETH
2018-04-07,369.91389767,36495759521.398056,590720199.8519591,ETH
2018-04-08,383.44636088,37838661360.00252,549082514.9320759,ETH
2018-04-09,396.98175551,39182417250.92415,565597670.5997823,ETH
2018-04-10,398.77335502,39367328706.210175,1095742137.015535,ETH
2018-04-11,412.68934563,40749602575.92843,687260482.4501439,ETH
2018-04-12,427.38494601,42209337332.354004,816313720.2347212,ETH
2018-04-13,488.60548934,48265439663.55072,1871680188.8730233,ETH
2018-04-14,488.99218127,48313044128.328636,1771917382.798235,ETH
2018-04-15,495.11291363,48928578121.79471,960941082.4787031,ETH
2018-04-16,525.52744454,51944970387.794846,1113471501.5870776,ETH
2018-04-17,507.1103131,50134949937.02363,952394918.7009709,ETH
2018-04-18,498.46700765,49290625426.76034,834810907.6434356,ETH
2018-04-19,517.3740432,51170694522.39032,827471474.463687,ETH
2018-04-20,566.39208385,56030501148.69197,1223410365.7024539,ETH
2018-04-21,590.27192247,58403874540.99289,1477100076.3424082,ETH
2018-04-22,600.25967677,59405441433.091866,1412079787.2669172,ETH
2018-04-23,617.20240789,61094825885.43238,1226887273.8293471,ETH
2018-04-24,636.3671639,63004894796.41469,1175262573.641298,ETH
2018-04-25,705.02764484,69817174451.75433,2013232706.0861015,ETH
2018-04-26,613.72672529,60788471582.80268,2772144667.1931686,ETH
2018-04-27,657.05779349,65093958669.996185,1616604527.0569918,ETH
2018-04-28,641.99360562,63614677083.81106,1327872538.0128767,ETH
2018-04-29,672.59693683,66660769651.39336,1170961463.496074,ETH
2018-04-30,680.12049539,67420561666.31582,1180427164.5645165,ETH
2018-05-01,662.73273584,65710538602.21053,1271088003.6155422,ETH
2018-05-02,665.22578614,65971279396.12401,1342793449.0474029,ETH
2018-05-03,676.55256394,67108704081.6629,1153897333.4141612,ETH
2018-05-04,781.42578047,77526578541.87308,1005515083.8603067,ETH
2018-05-05,777.90764702,77194381804.21214,1967182623.5957444,ETH
2018-05-06,807.06732916,80104681672.56717,1617671981.240539,ETH
2018-05-07,785.89274351,78019321356.67586,1742487117.419987,ETH
2018-05-08,748.81314139,74353698902.32837,2808727749.1170845,ETH
2018-05-09,744.32482572,73923190963.45912,1562833107.5547128,ETH
2018-05-10,743.63981574,73870430059.20319,1517875906.0296729,ETH
2018-05-11,717.41287436,71279821648.68193,1329169267.9922028,ETH
2018-05-12,675.2917525,67108755487.4065,1867453050.653334,ETH
2018-05-13,683.17026761,67905759626.548164,1574237121.080983,ETH
2018-05-14,726.87191053,72264507767.86824,1358354339.8603525,ETH
2018-05-15,727.80268164,72371889345.97685,1747256249.2920547,ETH
2018-05-16,703.15568146,69935482264.3191,1318045201.5495617,ETH
2018-05-17,702.4531187,69879914021.89139,1283393781.5952938,ETH
2018-05-18,665.62753134,66230317444.47082,1148132528.5857544,ETH
2018-05-19,686.21326873,68292780311.34642,1140013811.1318896,ETH
2018-05-20,685.84675398,68270520548.85238,955540974.5773942,ETH
2018-05-21,703.81466665,70073661062.42535,964430375.9997903,ETH
2018-05-22,688.91322123,68604235449.74915,914750523.9094018,ETH
2018-05-23,641.10035114,63856048464.81863,1134342772.6066892,ETH
2018-05-24,581.24118806,57906139337.23845,1636502158.2149532,ETH
2018-05-25,597.84877187,59572815257.15423,1578836653.594426,ETH
2018-05-26,582.27938628,58033414970.12175,1130488777.7931898,ETH
2018-05-27,580.48345979,57866488201.56909,793211715.4555622,ETH
2018-05-28,565.9260648,56426783298.552086,936703218.9329598,ETH
2018-05-29,511.61588041,51022311776.744835,1349222685.5995286,ETH
2018-05-30,561.74066145,56032720818.86429,1304128810.668677,ETH
2018-05-31,555.34915098,55406697681.99651,1076970536.7091825,ETH
2018-06-01,571.7271135,57052511798.36029,1016848280.1956758,ETH
2018-06-02,573.83355048,57274516594.26361,988913896.7405567,ETH
2018-06-03,583.13163922,58214660996.41215,917573393.7371987,ETH
2018-06-04,609.29467473,60839012156.67801,960786811.8699535,ETH
2018-06-05,586.57597605,58582699275.82673,998788030.4591345,ETH
2018-06-06,600.67827904,60003382388.410774,981693246.7757119,ETH
2018-06-07,598.21609846,59769818240.26592,883508366.7942146,ETH
2018-06-08,595.12614067,59473431631.17932,987621968.4491141,ETH
2018-06-09,590.49814517,59023188216.61767,774931924.148761,ETH
2018-06-10,581.12124968,58097979895.17439,704024660.4544114,ETH
2018-06-11,522.99803867,52297773130.593605,1323637042.9511685,ETH
2018-06-12,529.13082975,52922017100.80877,1163129332.5094237,ETH
2018-06-13,495.07635586,49526210494.67609,1183551767.9992313,ETH
2018-06-14,474.85911304,47513487722.27301,1330197064.145758,ETH
2018-06-15,516.64417037,51705041671.85295,1634517037.5387144,ETH
2018-06-16,485.43283652,48591417578.37274,1129671619.800608,ETH
2018-06-17,493.06785807,49365820389.2502,732126705.7704039,ETH
2018-06-18,491.40027598,49208886719.57955,675191594.9936471,ETH
2018-06-19,512.42885247,51325180407.15406,861532499.7213074,ETH
2018-06-20,532.00391336,53296770078.92655,1047558826.1450363,ETH
2018-06-21,529.76304657,53083203703.900185,983081480.6999408,ETH
2018-06-22,520.66716451,52182383816.74685,901042405.2653681,ETH
2018-06-23,463.94082865,46506729655.2268,1473054828.325441,ETH
2018-06-24,472.97726476,47422371814.92663,1088716168.438927,ETH
2018-06-25,455.71843063,45701228403.58992,1813906376.293752,ETH
2018-06-26,458.92580124,46032293630.19799,3935188498.9796495,ETH
2018-06-27,430.60178441,43200150825.554535,3145279252.081028,ETH
2018-06-28,437.87653747,43938995892.49492,1459598903.6298532,ETH
2018-06-29,420.86212416,42240235077.69152,1247515217.4657764,ETH
2018-06-30,432.50722049,43417851340.14835,1274641927.2798553,ETH
2018-07-01,449.43004507,45125931776.53015,1242421813.7124994,ETH
2018-07-02,447.68055057,44959418542.5589,1389903375.1050892,ETH
2018-07-03,472.31165844,47442809332.14308,1756088768.4057357,ETH
2018-07-04,459.69872354,46185301814.019936,1747988600.5163236,ETH
2018-07-05,463.2222083,46548745985.99023,1569050880.151065,ETH
2018-07-06,466.8794801,46925838686.869354,1727252653.8580823,ETH
2018-07-07,467.59011449,47006819801.91246,1573448525.1336815,ETH
2018-07-08,481.52382351,48417457589.09996,1498055824.3153505,ETH
2018-07-09,483.80403078,48656609005.5521,1475654563.4116213,ETH
2018-07-10,469.70222937,47248080178.500404,1637687610.915009,ETH
2018-07-11,431.76445446,43440645610.1465,1785960365.2391424,ETH
2018-07-12,443.02543043,44582775234.01637,1290310142.3535857,ETH
2018-07-13,427.79224436,43058583252.44312,1431811643.4801674,ETH
2018-07-14,431.26693971,43417089532.37335,1446717925.4764767,ETH
2018-07-15,431.78456842,43478040808.58002,1123965513.5737858,ETH
2018-07-16,446.60952087,44980010137.45454,1144805112.5639584,ETH
2018-07-17,478.20850696,48172237051.237144,2202047226.057058,ETH
2018-07-18,497.17754608,50093375646.64564,1948063360.783312,ETH
2018-07-19,475.99015791,47968300051.31038,1914258994.0043561,ETH
2018-07-20,464.78994268,46849108851.47914,1540257887.5019171,ETH
2018-07-21,447.20329093,45085461873.32423,1657375888.3844986,ETH
2018-07-22,458.07902836,46191354520.09791,1274976611.9245467,ETH
2018-07-23,455.53320193,45944085755.28768,1171779230.1386185,ETH
2018-07-24,447.92137913,45185546979.493904,1376984398.4663281,ETH
2018-07-25,477.20927168,48149869331.10582,1761639225.2861466,ETH
2018-07-26,468.73749232,47304793330.43528,1567839914.2626874,ETH
2018-07-27,460.86933393,46520159725.86072,1425778759.9011617,ETH
2018-07-28,467.95792655,47245239452.64461,1318960361.3308747,ETH
2018-07-29,465.89915527,47046915978.43651,15896613818.38507,ETH
2018-07-30,466.41922912,47108994325.494484,8096703017.25451,ETH
2018-07-31,458.08092121,46276223652.12072,1658111274.2681992,ETH
2018-08-01,432.35011792,43685748084.88833,1576813468.9990995,ETH
2018-08-02,417.27540677,42171077988.81626,5779965392.271022,ETH
2018-08-03,410.92513311,41537743616.40968,2616667154.5040126,ETH
2018-08-04,417.35539323,42196294616.106125,2104388036.4109633,ETH
2018-08-05,406.8839912,41145986285.06191,1809713052.7134383,ETH
2018-08-06,409.1649354,41385054072.208534,2106705188.799999,ETH
2018-08-07,404.81719789,40953537749.75725,2315454592.965536,ETH
2018-08-08,377.75090115,38223074883.08225,1851482817.3237607,ETH
2018-08-09,353.64612293,35791291191.22547,1935897432.9447079,ETH
2018-08-10,363.68517986,36814735141.44988,2317855524.1517854,ETH
2018-08-11,332.49243312,33664024161.54582,2027472927.1744547,ETH
2018-08-12,317.31447743,32133841450.27239,2371854614.6728854,ETH
2018-08-13,317.95611308,32205233601.695885,2055561310.2074306,ETH
2018-08-14,284.95866466,28868747042.36861,2305624514.7211037,ETH
2018-08-15,277.74601662,28143782821.250084,3134794913.6870646,ETH
2018-08-16,281.14119314,28457713331.487896,2818580241.5689964,ETH
2018-08-17,286.32022144,29013771356.624912,2409323174.6488853,ETH
2018-08-18,314.79325273,31900584937.308926,2930409554.8592534,ETH
2018-08-19,293.17699178,29731648689.35023,2806352498.6709337,ETH
2018-08-20,299.43512256,30373462667.100254,2503896967.514467,ETH
2018-08-21,271.06155218,27502092651.06376,2209797060.591189,ETH
2018-08-22,280.37471715,28451639052.689304,2099627671.6781328,ETH
2018-08-23,269.24839943,27322879481.120026,2312267790.5229416,ETH
2018-08-24,275.80838507,27993194187.78576,2099144009.1521382,ETH
2018-08-25,281.734642,28606495007.326126,2215723321.9649477,ETH
2018-08-26,277.96671057,28227624888.171623,1727946125.1412983,ETH
2018-08-27,273.50341419,27764964383.52451,1905358200.9155493,ETH
2018-08-28,286.96110376,29048911774.353527,2157563439.765662,ETH
2018-08-29,296.29612764,30108250592.80309,2548394710.003952,ETH
2018-08-30,288.50536057,29316888089.791355,2536785879.3731794,ETH
2018-08-31,285.10287263,28983027590.772324,2491159403.542024,ETH
2018-09-01,282.2231787,28697700432.171036,2200676475.6614757,ETH
2018-09-02,295.64616176,30072245775.768417,2591135538.1810236,ETH
2018-09-03,294.58568848,29960438166.83158,2297225428.9853034,ETH
2018-09-04,288.85282564,29383711204.563396,2057722570.6458614,ETH
2018-09-05,285.48575665,29050036562.782276,2979570499.016402,ETH
2018-09-06,232.59576872,23699297868.898872,4099897499.876869,ETH
2018-09-07,229.37495805,23333059272.415604,2701061396.205367,ETH
2018-09-08,215.43223745,21937448595.359604,2789431368.228549,ETH
2018-09-09,196.86538685,20053781147.975986,2540332938.5796466,ETH
2018-09-10,195.87733832,19952064720.055923,3175761389.4267607,ETH
2018-09-11,196.36153267,19995395751.499054,2491788678.425953,ETH
2018-09-12,184.08223183,18758112117.52692,2596452765.8883944,ETH
2018-09-13,182.94557625,18646346738.68822,2604494814.9428654,ETH
2018-09-14,211.82672749,21593950253.338764,3501498582.9411836,ETH
2018-09-15,211.38356172,21564238470.858032,3131560545.2123165,ETH
2018-09-16,223.0530823,22752839429.228737,2852106466.4745975,ETH
2018-09-17,220.14157943,22455303413.059746,2369163812.379939,ETH
2018-09-18,196.5766097,20051344766.00986,2973745225.343125,ETH
2018-09-19,210.15069648,21444053203.54171,2669510295.5159802,ETH
2018-09-20,209.14252678,21345953864.748203,2532964971.008765,ETH
2018-09-21,224.38097767,22905841034.88813,2506415802.825286,ETH
2018-09-22,247.41001789,25265891712.53375,3224898332.902585,ETH
2018-09-23,241.84373176,24698456681.437977,2253360127.7800627,ETH
2018-09-24,244.78479546,25008142946.45999,2228170858.2763815,ETH
2018-09-25,228.34091151,23326983438.531864,2153893196.3090963,ETH
2018-09-26,219.50434376,22430430093.888412,4690848657.831447,ETH
2018-09-27,214.97938025,21996083267.123955,2266901693.2743306,ETH
2018-09-28,229.22195926,23427304227.532307,2324850663.3816543,ETH
2018-09-29,222.22923976,22728786275.759216,1941656837.4249225,ETH
2018-09-30,231.7358733,23704835590.94445,2157048771.9024014,ETH
2018-10-01,232.78138525,23810956054.875587,1696510081.8875268,ETH
2018-10-02,231.14368462,23660128684.62694,1380169412.0950716,ETH
2018-10-03,225.79485383,23102075847.08329,1289588248.9376829,ETH
2018-10-04,220.47446029,22578266460.225845,1484341832.0366879,ETH
2018-10-05,222.19584779,22746296668.385403,1299403541.2219515,ETH
2018-10-06,228.03607025,23346587563.266563,1343329878.055222,ETH
2018-10-07,225.06880732,23047878586.785908,1289880374.6702132,ETH
2018-10-08,225.65834864,23108155611.30217,1219257804.378523,ETH
2018-10-09,229.52461503,23515310563.890266,1307100279.2014499,ETH
2018-10-10,227.96890779,23360773268.500908,1144035692.1601665,ETH
2018-10-11,225.66201618,23136932206.46423,1221609498.330973,ETH
2018-10-12,192.00108415,19696329362.922806,1985897938.5728974,ETH
2018-10-13,197.06801595,20205253420.305264,1432531941.2853491,ETH
2018-10-14,201.05349968,20618468437.571827,1075912682.4856188,ETH
2018-10-15,196.31869841,20154043106.326366,1120326805.1559036,ETH
2018-10-16,212.20306944,21758441436.75235,3003242429.5916,ETH
2018-10-17,212.44428655,21797843239.523815,1278234751.758753,ETH
2018-10-18,211.08269303,21665771379.758472,1230898825.0612144,ETH
2018-10-19,204.31304893,20978898040.00994,1267340948.4957962,ETH
2018-10-20,203.97626253,20944981899.996338,1230724742.5840461,ETH
2018-10-21,206.88209866,21245961049.679523,1154390188.6976511,ETH
2018-10-22,206.3098268,21194118735.35679,1070945888.3231828,ETH
2018-10-23,205.03775491,21065455939.758324,1242296100.6213374,ETH
2018-10-24,204.08394558,20971271070.992756,1232758658.0737,ETH
2018-10-25,203.52219877,20915202600.824116,1220612744.1480913,ETH
2018-10-26,202.35302276,20806627800.42047,1165395713.6574717,ETH
2018-10-27,203.38496857,20912618603.71542,1294283606.8483193,ETH
2018-10-28,203.18739632,20895701368.92201,1055337328.7702934,ETH
2018-10-29,204.7223407,21050011679.152504,1039726472.1950811,ETH
2018-10-30,195.75140452,20141044164.60023,1525796041.9084504,ETH
2018-10-31,197.44844958,20319037427.370758,977416380.6935779,ETH
2018-11-01,198.63904883,20443374890.788353,1270047763.0015414,ETH
2018-11-02,199.12260702,20504797883.626476,1320296639.6714208,ETH
2018-11-03,202.28275717,20827898393.480133,1261558842.1750631,ETH
2018-11-04,200.13622776,20607885132.10309,1031402141.4720232,ETH
2018-11-05,206.8144296,21305283379.90364,1796786475.6827538,ETH
2018-11-06,209.10887662,21542826214.062332,1497004600.6516602,ETH
2018-11-07,219.16088708,22564364808.51298,1767914756.9357538,ETH
2018-11-08,219.01577475,22526589761.074043,1482170343.362153,ETH
2018-11-09,213.40763439,22014228200.633472,1330922735.7940972,ETH
2018-11-10,210.7906196,21743426340.7329,1088745373.4360032,ETH
2018-11-11,212.96582788,21899054776.88674,1068409319.3349147,ETH
2018-11-12,212.47332474,21915333222.812687,1300514887.7948813,ETH
2018-11-13,211.65690925,21835416808.274967,1282532597.6221092,ETH
2018-11-14,208.58229647,21526572966.38387,1395382434.391138,ETH
2018-11-15,184.02255937,18991988237.013927,2658768934.172415,ETH
2018-11-16,182.44824259,18833157524.209366,2461869578.310328,ETH
2018-11-17,176.02240566,18173414086.234,1724796640.6795118,ETH
2018-11-18,175.66741636,18140877471.665012,1412767953.2110136,ETH
2018-11-19,177.72868961,18355720231.296604,1419370369.0170794,ETH
2018-11-20,150.39116277,15568477359.93989,2804845847.3432374,ETH
2018-11-21,131.47667974,13480873430.564436,3210253186.2157793,ETH
2018-11-22,137.17304319,14199281074.8261,2864570364.233047,ETH
2018-11-23,126.06638761,13145643371.545767,1749233437.3121877,ETH
2018-11-24,124.15029635,12835445196.81356,1739142608.9564946,ETH
2018-11-25,114.28793126,11817983686.122585,1678866535.7412324,ETH
2018-11-26,117.52527751,12164898237.895905,2438195895.932367,ETH
2018-11-27,109.43098855,11351812370.701126,1897018311.0723217,ETH
2018-11-28,110.43494359,11441393467.752829,1997220602.5212777,ETH
2018-11-29,122.44642499,12659773332.697258,2140930653.1883004,ETH
2018-11-30,117.7053859,12182154959.33421,1607356549.8743916,ETH
2018-12-01,113.40288315,11708062196.90978,1719140725.5823185,ETH
2018-12-02,118.10075904,12257640966.96176,1471310196.1165853,ETH
2018-12-03,115.94428273,11998542053.561508,1311180616.0078957,ETH
2018-12-04,108.67684762,11252886409.15223,1272979823.5054636,ETH
2018-12-05,109.851915,11368927707.526571,1334764925.9641466,ETH
2018-12-06,102.51104176,10626501697.030668,1338392608.1239889,ETH
2018-12-07,91.10115846,9411545128.787203,1619374013.0384092,ETH
2018-12-08,92.96795017,9610584223.413237,2504222326.1841803,ETH
2018-12-09,90.6782561,9437707619.370005,1807021801.6527622,ETH
2018-12-10,93.53012682,9708220956.92728,1591278001.7639914,ETH
2018-12-11,89.85371731,9323959135.591385,1295907311.516668,ETH
2018-12-12,87.8504107,9111391456.283594,1392270657.2968814,ETH
2018-12-13,89.37790162,9261188928.81479,1232429721.5102735,ETH
2018-12-14,85.95872706,8913719805.958307,1269694470.9247181,ETH
2018-12-15,83.78596236,8696897485.61424,1325123179.3098264,ETH
2018-12-16,83.83358213,8697750641.337017,1109693017.2554052,ETH
2018-12-17,84.4658464,8803144021.88444,1198587935.4117327,ETH
2018-12-18,94.07306838,9769901072.309902,1696264039.588314,ETH
2018-12-19,100.05002539,10392925527.200373,1751770011.1099293,ETH
2018-12-20,99.49155366,10336785710.638008,1971206305.0304084,ETH
2018-12-21,114.4291837,11865192793.01515,2413040598.1809735,ETH
2018-12-22,107.85318111,11228235724.642712,2146527658.029341,ETH
2018-12-23,115.04582182,11930676648.438414,1843031240.6757457,ETH
2018-12-24,129.20650341,13420144843.953455,3038557582.0165663,ETH
2018-12-25,138.95781833,14528137553.21583,4190149358.5431848,ETH
2018-12-26,127.63707252,13232839336.104912,2981293112.474187,ETH
2018-12-27,129.51137399,13473635804.054379,2263075668.319348,ETH
2018-12-28,114.10136355,11924339225.89629,1964406471.6911712,ETH
2018-12-29,134.01993952,13935614204.209122,2611941307.2773275,ETH
2018-12-30,138.75426661,14676638050.826061,2754610335.045736,ETH
2018-12-31,137.63169298,14310166049.405546,2326472259.1586623,ETH
2019-01-01,131.45872466,13677300455.463268,1822123555.3749323,ETH
2019-01-02,138.14480221,14392313036.760887,1831181165.2598188,ETH
2019-01-03,152.86045271,15922214147.12651,2970382678.100767,ETH
2019-01-04,146.73059943,15277722818.958939,2147721864.232185,ETH
2019-01-05,153.05656693,15940848169.781616,2802750465.265354,ETH
2019-01-06,153.65187149,16018302447.242657,2751810037.277045,ETH
2019-01-07,154.6993084,16115376656.500986,2604841786.5535765,ETH
2019-01-08,149.89869762,15614190928.600574,2288173707.0961676,ETH
2019-01-09,148.14786553,15452130779.24307,2024950462.4209144,ETH
2019-01-10,148.73887985,15516781022.69595,1895694764.7753518,ETH
2019-01-11,126.6247525,13229569871.910849,2728309575.30694,ETH
2019-01-12,124.62679707,12975985683.226751,2081742756.9099514,ETH
2019-01-13,123.75936261,12909473758.745958,1504750867.1261935,ETH
2019-01-14,114.76604585,11970884149.01689,1642681383.2372842,ETH
2019-01-15,127.40527329,13312835355.826275,2141032095.0550327,ETH
2019-01-16,119.81437325,12511274618.87375,2179445232.6582036,ETH
2019-01-17,122.2455385,12790017531.356869,2113608536.6644716,ETH
2019-01-18,121.92726667,12732832650.46048,1953391667.2246928,ETH
2019-01-19,119.17073917,12441677743.686483,1689783955.342064,ETH
2019-01-20,122.92817579,12841756778.277468,1843518995.3753238,ETH
2019-01-21,117.6078729,12288060353.539341,1968418396.7324762,ETH
2019-01-22,115.82686433,12103985769.178844,1719454581.2400157,ETH
2019-01-23,117.81718881,12313725371.510918,1765861558.4971473,ETH
2019-01-24,116.4160197,12169120160.834082,1599707091.7203567,ETH
2019-01-25,116.24543567,12153158417.51909,1605735349.503223,ETH
2019-01-26,115.14990606,12040473330.175814,1612015659.44269,ETH
2019-01-27,115.33716687,12061900817.036028,1433112570.853001,ETH
2019-01-28,112.51348924,11774157608.884583,1753825291.7971783,ETH
2019-01-29,105.3523919,11010938397.321363,2332780149.277323,ETH
2019-01-30,104.59784628,10955187408.251522,2555950268.3740425,ETH
2019-01-31,108.27309467,11329885765.71566,2493952726.425111,ETH
2019-02-01,106.33599581,11125649845.205639,1980504563.8608692,ETH
2019-02-02,107.00955827,11200980015.417768,2189489172.098924,ETH
2019-02-03,108.77817693,11387807226.075611,1859087081.855614,ETH
2019-02-04,107.19999697,11229439070.409464,1970373516.398768,ETH
2019-02-05,107.61824539,11267355154.846409,1910734433.7085884,ETH
2019-02-06,107.31703853,11245947689.319769,1850805735.245364,ETH
2019-02-07,104.62362623,10959290841.797949,2028390258.2091599,ETH
2019-02-08,104.26536439,10923364917.939417,1809028295.0201623,ETH
2019-02-09,119.33360463,12490351594.278725,3337030323.848282,ETH
2019-02-10,119.48955517,12520670865.692413,2281124257.2366414,ETH
2019-02-11,124.88963479,13087985837.282696,2720772395.722468,ETH
2019-02-12,120.97026175,12680390197.310715,2802017940.5234113,ETH
2019-02-13,122.54208895,12845310573.797472,2573128709.502421,ETH
2019-02-14,122.09412966,12793730452.297075,2635011194.1226845,ETH
2019-02-15,120.592174,12668201016.366795,2745287445.7246704,ETH
2019-02-16,121.57227848,12742765419.399738,2374950565.9874945,ETH
2019-02-17,122.93860836,12903776985.469166,2286482856.840245,ETH
2019-02-18,133.88146962,14098327882.16335,4003447879.040646,ETH
2019-02-19,145.32602671,15243928177.166456,5528376735.104817,ETH
2019-02-20,143.65523418,15072819715.874296,4958547530.735177,ETH
2019-02-21,148.86843468,15611440200.106087,4674193073.576877,ETH
2019-02-22,145.29582324,15225793598.680445,4028897436.931248,ETH
2019-02-23,148.04165032,15537602228.061953,3866449781.9766116,ETH
2019-02-24,157.6755956,16550258314.845478,5041062545.201769,ETH
2019-02-25,134.3160287,14284713525.163023,6907323014.255601,ETH
2019-02-26,137.82186653,14472468022.306929,5199003327.451232,ETH
2019-02-27,135.99783785,14307393197.668602,4013821729.4520674,ETH
2019-02-28,134.84981713,14178777736.552544,4639489690.788092,ETH
2019-03-01,135.49068376,14233212113.400938,4363574713.481887,ETH
2019-03-02,134.95470877,14187938674.158926,3152662372.3438797,ETH
2019-03-03,132.40742659,13922485507.386408,3386932026.236029,ETH
2019-03-04,130.54034774,13708633834.78851,3658774171.8825684,ETH
2019-03-05,125.62408249,13206850625.680403,4360833026.630624,ETH
2019-03-06,136.55024769,14358338788.931305,5188731980.705806,ETH
2019-03-07,137.32665153,14452766138.766956,4644218449.362553,ETH
2019-03-08,136.78614228,14369621725.628769,4578357693.783855,ETH
2019-03-09,133.54169319,14031460882.113087,4522056070.475344,ETH
2019-03-10,137.1960003,14428962251.829548,4296123041.029174,ETH
2019-03-11,135.6208021,14309692872.294827,4499641386.635785,ETH
2019-03-12,132.38753404,13919712301.577475,3785480350.370964,ETH
2019-03-13,133.28742564,14031839989.199167,4188517679.4991765,ETH
2019-03-14,131.66834445,13852442749.06418,3621660451.668175,ETH
2019-03-15,132.14623793,13903058196.646849,3916095404.0189743,ETH
2019-03-16,136.44786481,14361253091.20203,4756481151.442661,ETH
2019-03-17,141.08804416,14864545411.806246,4786242985.088408,ETH
2019-03-18,138.55063028,14586546977.699165,3163231174.800602,ETH
2019-03-19,137.65794893,14504816696.08246,4436947537.81063,ETH
2019-03-20,138.52251666,14588139258.964716,4016707231.683015,ETH
2019-03-21,139.07597318,14646332154.545843,4301026829.020336,ETH
2019-03-22,135.05601073,14226418657.384989,5329540237.069148,ETH
2019-03-23,136.09953602,14349872413.090286,4676895061.111653,ETH
2019-03-24,137.19806866,14458951512.820686,4329648785.084198,ETH
2019-03-25,136.057483,14349083379.676003,4828779391.134742,ETH
2019-03-26,133.81751998,14114508110.83552,5128191497.587813,ETH
2019-03-27,134.02990438,14127347666.266151,6365187624.764251,ETH
2019-03-28,139.63660664,14728909325.816017,6058290711.3394575,ETH
2019-03-29,137.81198852,14528588960.681654,6421741403.9849205,ETH
2019-03-30,143.1464431,15091573435.250275,6309182468.745683,ETH
2019-03-31,142.28965263,15005382590.00451,6431145135.476545,ETH
2019-04-01,141.58638904,14930496588.280657,5681255417.619743,ETH
2019-04-02,141.5145552,14928001079.066639,5806385520.250954,ETH
2019-04-03,164.0505429,17376379496.109585,11972928895.801353,ETH
2019-04-04,160.43283832,17073994347.06151,14345018962.49493,ETH
2019-04-05,157.41222581,16631238666.397068,18960578265.68538,ETH
2019-04-06,165.13852347,17415767438.96335,8154465149.927939,ETH
2019-04-07,165.32515186,17431813826.27367,8041146224.6182995,ETH
2019-04-08,174.09052298,18330615695.15078,8774486908.148108,ETH
2019-04-09,180.01192355,19005528101.207676,9174797057.457947,ETH
