date,open,high,low,close,token
2023-07-03,1.0004,1.0004,0.9998,0.9998,USDC
2023-07-07,0.9997,1.0002,0.9994,0.9998,USDC
2023-07-11,0.9996,1.0008,0.9996,0.9998,USDC
2023-07-15,1.0001,1.0005,0.999,1.0001,USDC
2023-07-19,1.0001,1.0009,0.999,1.0009,USDC
2023-07-23,1.0001,1.0001,0.9995,0.9997,USDC
2023-07-27,0.9995,1.0016,0.9995,1.0005,USDC
2023-07-31,1.0,1.0001,0.9995,1.0001,USDC
2023-08-03,1.0,1.0025,0.9997,0.9997,USDC
2023-08-07,0.9996,1.0004,0.9996,0.9998,USDC
2023-08-11,1.0001,1.0001,0.9999,0.9999,USDC
2023-08-15,1.0003,1.0003,0.9997,0.9997,USDC
2023-08-19,1.0,1.0009,0.9955,0.9997,USDC
2023-08-23,1.0005,1.0005,0.9993,0.9998,USDC
2023-08-27,1.0003,1.0004,0.999,1.0,USDC
2023-08-31,0.9999,1.0002,0.9998,0.9998,USDC
2023-09-03,0.9992,1.0014,0.9992,0.9999,USDC
2023-09-07,0.9998,1.0002,0.9997,0.9997,USDC
2023-09-11,1.0006,1.0006,0.9997,0.9997,USDC
2023-09-15,1.0002,1.0004,0.9999,1.0001,USDC
2023-09-19,0.9991,1.0003,0.9991,0.9995,USDC
2023-09-23,0.9997,1.0,0.9994,1.0,USDC
2023-09-27,0.9998,1.0,0.9996,0.9996,USDC
2023-09-30,1.0002,1.0002,0.9996,1.0,USDC
2023-10-03,1.0001,1.0008,1.0001,1.0007,USDC
2023-10-07,0.9999,1.0004,0.9998,1.0002,USDC
2023-10-11,1.0002,1.0003,0.9998,0.9998,USDC
2023-10-15,1.0001,1.0001,0.9994,1.0001,USDC
2023-10-19,1.0,1.0,0.9997,1.0,USDC
2023-10-23,1.0012,1.0012,0.9989,1.0006,USDC
2023-10-27,1.0004,1.0008,1.0,1.0003,USDC
2023-10-31,0.9998,1.0024,0.9998,1.0001,USDC
2023-11-03,1.0004,1.0009,1.0003,1.0009,USDC
2023-11-07,1.0,1.0001,0.9994,0.9998,USDC
2023-11-11,1.0005,1.0009,0.9998,0.9998,USDC
2023-11-15,1.0004,1.0004,0.9995,0.9995,USDC
2023-11-19,1.0014,1.0014,0.9995,1.0003,USDC
2023-11-23,0.9991,1.0006,0.9991,1.0002,USDC
2023-11-27,1.0001,1.0006,0.9998,0.9998,USDC
2023-11-30,1.0007,1.0007,0.9994,0.9994,USDC
2023-12-03,1.0,1.0003,0.9998,1.0003,USDC
2023-12-07,0.9992,1.0006,0.9992,0.9995,USDC
2023-12-11,0.9999,1.0008,0.9999,1.0003,USDC
2023-12-15,1.0008,1.0008,0.9995,1.0003,USDC
2023-12-19,1.0,1.0009,1.0,1.0004,USDC
2023-12-23,1.0005,1.0005,1.0,1.0001,USDC
2023-12-27,0.9998,1.0008,0.9991,1.0008,USDC
2023-12-31,0.9998,1.001,0.9985,1.0002,USDC
2024-01-03,0.9993,1.0021,0.9993,1.0021,USDC
2024-01-07,1.0004,1.0007,0.9999,1.0007,USDC
2024-01-11,1.0021,1.0021,0.9997,1.0003,USDC
2024-01-15,0.9993,1.0021,0.9993,1.0002,USDC
2024-01-19,1.0008,1.0008,0.9999,1.0001,USDC
2024-01-23,0.9998,1.0003,0.9988,1.0003,USDC
2015-02-27,1.2102,1.2102,1.2102,1.2102,USDT
2015-03-03,0.5725,0.5725,0.5725,0.5725,USDT
2015-03-07,1.0,1.0,1.0,1.0,USDT
2015-03-11,1.0,1.0,1.0,1.0,USDT
2015-03-15,1.0,1.0,1.0,1.0,USDT
2015-03-19,1.0,1.0,1.0,1.0,USDT
2015-03-23,1.0,1.0,1.0,1.0,USDT
2015-03-27,1.0,1.0,1.0,1.0,USDT
2015-03-31,1.0,1.0,1.0,1.0,USDT
2015-04-03,1.0,1.0,1.0,1.0,USDT
2015-04-07,1.0,1.0,1.0,1.0,USDT
2015-04-11,1.0,1.0,1.0,1.0,USDT
2015-04-15,1.0,1.0,1.0,1.0,USDT
2015-04-19,1.0,1.0,1.0,1.0,USDT
2015-04-23,1.0,1.0,1.0,1.0,USDT
2015-04-27,1.0,1.0,1.0,1.0,USDT
2015-04-30,1.0,1.0,1.0,1.0,USDT
2015-05-03,1.0,1.0,1.0,1.0,USDT
2015-05-07,1.0,1.0,1.0,1.0,USDT
2015-05-11,1.0,1.0,1.0,1.0,USDT
2015-05-15,1.0,1.0,1.0,1.0,USDT
2015-05-19,1.0,1.0,1.0,1.0,USDT
2015-05-23,1.0,1.0,1.0,1.0,USDT
2015-05-27,1.0,1.0,1.0,1.0,USDT
2015-05-31,1.0,1.0,1.0,1.0,USDT
2015-06-03,1.0,1.0,1.0,1.0,USDT
2015-06-07,1.0,1.0,1.0,1.0,USDT
2015-06-11,1.0,1.0,1.0,1.0,USDT
2015-06-15,1.0,1.0,1.0,1.0,USDT
2015-06-19,1.0,1.0,1.0,1.0,USDT
2015-06-23,1.0,1.0,1.0,1.0,USDT
2015-06-27,1.0,1.0,1.0,1.0,USDT
2015-06-30,1.0,1.0,1.0,1.0,USDT
2015-07-03,1.0,1.0,1.0,1.0,USDT
2015-07-07,1.0,1.0,1.0,1.0,USDT
2015-07-11,1.0,1.0,1.0,1.0,USDT
2015-07-15,1.0,1.0,1.0,1.0,USDT
2015-07-19,1.0,1.0,1.0,1.0,USDT
2015-07-23,1.0,1.0,1.0,1.0,USDT
2015-07-27,1.0,1.0,1.0,1.0,USDT
2015-07-31,1.0,1.0,1.0,1.0,USDT
2015-08-03,1.0,1.0,1.0,1.0,USDT
2015-08-07,1.0,1.0,1.0,1.0,USDT
2015-08-11,1.0,1.0,1.0,1.0,USDT
2015-08-15,1.0,1.0,1.0,1.0,USDT
2015-08-19,1.0,1.0,1.0,1.0,USDT
2015-08-23,1.0,1.0,1.0,1.0,USDT
2015-08-27,1.0,1.0,1.0,1.0,USDT
2015-08-31,1.0,1.0,1.0,1.0,USDT
2015-09-03,1.0,1.0,1.0,1.0,USDT
2015-09-07,1.0,1.0,1.0,1.0,USDT
2015-09-11,1.0,1.0,1.0,1.0,USDT
2015-09-15,1.0,1.0,1.0,1.0,USDT
2015-09-19,1.0,1.0,1.0,1.0,USDT
2015-09-23,1.0,1.0,1.0,1.0,USDT
2015-09-27,1.0,1.0,1.0,1.0,USDT
2015-09-30,1.0,1.0,1.0,1.0,USDT
2015-10-03,1.0,1.0,1.0,1.0,USDT
2015-10-07,1.0,1.0,1.0,1.0,USDT
2015-10-11,1.0,1.0,1.0,1.0,USDT
2015-10-15,1.0,1.0,1.0,1.0,USDT
2015-10-19,1.0,1.0,1.0,1.0,USDT
2015-10-23,1.0,1.0,1.0,1.0,USDT
2015-10-27,1.0,1.0,1.0,1.0,USDT
2015-10-31,1.0,1.0,1.0,1.0,USDT
2015-11-03,1.0,1.0,1.0,1.0,USDT
2015-11-07,1.0,1.0,1.0,1.0,USDT
2015-11-11,1.0,1.0,1.0,1.0,USDT
2015-11-15,1.0,1.0,1.0,1.0,USDT
2015-11-19,1.0,1.0,1.0,1.0,USDT
2015-11-23,1.0,1.0,1.0,1.0,USDT
2015-11-27,1.0,1.0,1.0,1.0,USDT
2015-11-30,1.0,1.0,1.0,1.0,USDT
2015-12-03,1.0,1.0,1.0,1.0,USDT
2015-12-07,1.0,1.0,1.0,1.0,USDT
2015-12-11,1.0,1.0001,1.0,1.0,USDT
2015-12-15,1.0,1.0,1.0,1.0,USDT
2015-12-19,1.0,1.0,1.0,1.0,USDT
2015-12-23,1.0,1.0,0.9999,1.0,USDT
2015-12-27,1.0,1.0,1.0,1.0,USDT
2015-12-31,1.0,1.0,1.0,1.0,USDT
2016-01-03,1.0,1.0,1.0,1.0,USDT
2016-01-07,1.0,1.0,1.0,1.0,USDT
2016-01-11,1.0,1.0,1.0,1.0,USDT
2016-01-15,1.0,1.0,1.0,1.0,USDT
2016-01-19,1.0,1.0,1.0,1.0,USDT
2016-01-23,1.0,1.0,1.0,1.0,USDT
2016-01-27,1.0,1.0,1.0,1.0,USDT
2016-01-31,1.0,1.0,1.0,1.0,USDT
2016-02-11,1.0,1.0,1.0,1.0,USDT
2016-02-15,1.0,1.0,1.0,1.0,USDT
2016-02-19,1.0,1.0,1.0,1.0,USDT
2016-02-23,1.0,1.0,1.0,1.0,USDT
2016-02-27,0.9998,1.0,0.9998,1.0,USDT
2016-02-29,1.0,1.0,1.0,1.0,USDT
2016-03-03,1.0,1.0,1.0,1.0,USDT
2016-03-07,1.0,1.0,1.0,1.0,USDT
2016-03-11,1.0,1.0,0.9999,1.0,USDT
2016-03-15,0.9999,1.0,0.9999,1.0,USDT
2016-03-19,1.0,1.0,1.0,1.0,USDT
2016-03-23,1.0,1.0,1.0,1.0,USDT
2016-03-27,1.0,1.0,1.0,1.0,USDT
2016-03-31,1.0,1.0,1.0,1.0,USDT
2016-04-03,1.0,1.0,1.0,1.0,USDT
2016-04-07,1.0,1.0,1.0,1.0,USDT
2016-04-11,1.0,1.0,1.0,1.0,USDT
2016-04-15,1.0,1.0,1.0,1.0,USDT
2016-04-19,1.0,1.0,1.0,1.0,USDT
2016-04-23,1.0,1.0,1.0,1.0,USDT
2016-04-27,1.0,1.0,1.0,1.0,USDT
2016-04-30,1.0,1.0,1.0,1.0,USDT
2016-05-03,1.0,1.0,1.0,1.0,USDT
2016-05-07,1.0,1.0,1.0,1.0,USDT
2016-05-11,1.0,1.0,1.0,1.0,USDT
2016-05-15,1.0,1.0,1.0,1.0,USDT
2016-05-19,1.0,1.0,1.0,1.0,USDT
2016-05-23,1.0,1.0,1.0,1.0,USDT
2016-05-27,1.0,1.0,1.0,1.0,USDT
2016-05-31,1.0,1.0,1.0,1.0,USDT
2016-06-03,1.0,1.0,1.0,1.0,USDT
2016-06-07,1.0,1.0,1.0,1.0,USDT
2016-06-11,1.0,1.0,1.0,1.0,USDT
2016-06-15,1.0,1.0,1.0,1.0,USDT
2016-06-19,1.0,1.0,1.0,1.0,USDT
2016-06-23,1.0,1.0,1.0,1.0,USDT
2016-06-27,1.0,1.0,0.9999,0.9999,USDT
2016-06-30,1.0,1.0,1.0,1.0,USDT
2016-07-03,1.0,1.0,1.0,1.0,USDT
2016-07-07,1.0,1.0,1.0,1.0,USDT
2016-07-11,1.0,1.0,1.0,1.0,USDT
2016-07-15,1.0,1.0,1.0,1.0,USDT
2016-07-19,1.0,1.0,1.0,1.0,USDT
2016-07-23,1.0,1.0,1.0,1.0,USDT
2016-07-27,1.0,1.0,1.0,1.0,USDT
2016-07-31,1.0,1.0,1.0,1.0,USDT
2016-08-03,1.0,1.0,1.0,1.0,USDT
2016-08-07,1.0,1.0,0.9996,0.9996,USDT
2016-08-11,0.9996,0.9996,0.9624,0.9624,USDT
2016-08-15,0.9621,1.0,0.9621,1.0,USDT
2016-08-19,1.0,1.0,1.0,1.0,USDT
2016-08-23,1.0,1.0,1.0,1.0,USDT
2016-08-27,1.0,1.0,1.0,1.0,USDT
2016-08-31,1.0,1.0,1.0,1.0,USDT
2016-09-03,1.0,1.0,1.0,1.0,USDT
2016-09-07,1.0,1.0,1.0,1.0,USDT
2016-09-11,1.0,1.0,1.0,1.0,USDT
2016-09-15,1.0,1.0,1.0,1.0,USDT
2016-09-19,1.0,1.0,0.9999,1.0,USDT
2016-09-23,1.0,1.0,1.0,1.0,USDT
2016-09-27,1.0,1.0,1.0,1.0,USDT
2016-09-30,1.0,1.0,1.0,1.0,USDT
2016-10-03,1.0,1.0,1.0,1.0,USDT
2016-10-07,1.0,1.0,1.0,1.0,USDT
2016-10-11,1.0,1.0,1.0,1.0,USDT
2016-10-15,1.0,1.0,1.0,1.0,USDT
2016-10-19,1.0,1.0,1.0,1.0,USDT
2016-10-23,1.0,1.0,1.0,1.0,USDT
2016-10-27,1.0,1.0,1.0,1.0,USDT
2016-10-31,1.0,1.0,1.0,1.0,USDT
2016-11-03,1.0,1.0,1.0,1.0,USDT
2016-11-07,1.0,1.0,1.0,1.0,USDT
2016-11-11,1.0,1.0,1.0,1.0,USDT
2016-11-15,1.0,1.0,1.0,1.0,USDT
2016-11-19,1.0,1.0,1.0,1.0,USDT
2016-11-23,1.0,1.0,1.0,1.0,USDT
2016-11-27,1.0,1.0,1.0,1.0,USDT
2016-11-30,1.0,1.0,1.0,1.0,USDT
2016-12-03,1.0,1.0,1.0,1.0,USDT
2016-12-07,1.0,1.0,1.0,1.0,USDT
2016-12-11,1.0,1.0,1.0,1.0,USDT
2016-12-15,1.0,1.0,1.0,1.0,USDT
2016-12-19,1.0,1.0,1.0,1.0,USDT
2016-12-23,1.0,1.0,1.0,1.0,USDT
2016-12-27,1.0,1.0,1.0,1.0,USDT
2016-12-31,1.0,1.0,1.0,1.0,USDT
2017-01-03,1.0,1.0,1.0,1.0,USDT
2017-01-07,1.0,1.0,1.0,1.0,USDT
2017-01-11,1.0,1.0,1.0,1.0,USDT
2017-01-15,1.0,1.0,1.0,1.0,USDT
2017-01-19,1.0,1.0,1.0,1.0,USDT
2017-01-23,1.0,1.0,1.0,1.0,USDT
2017-01-27,1.0,1.0,1.0,1.0,USDT
2017-01-31,1.0,1.0,1.0,1.0,USDT
2017-02-03,1.0,1.0,1.0,1.0,USDT
2017-02-07,1.0,1.0,1.0,1.0,USDT
2017-02-11,1.0,1.0,1.0,1.0,USDT
2017-02-15,1.0,1.0,1.0,1.0,USDT
2017-02-19,1.0,1.0,0.9999,0.9999,USDT
2017-02-23,1.0,1.0,1.0,1.0,USDT
2017-02-27,1.0,1.0,1.0,1.0,USDT
2017-02-28,1.0,1.0,1.0,1.0,USDT
2017-03-07,1.0,1.0,1.0,1.0,USDT
2017-03-11,1.0,1.0,0.9999,1.0,USDT
2017-03-15,1.0,1.0,1.0,1.0,USDT
2017-03-19,1.0,1.0,1.0,1.0,USDT
2017-03-23,1.0,1.0,1.0,1.0,USDT
2017-03-27,0.9999,1.0,0.9999,1.0,USDT
2017-03-31,1.0,1.0,0.9999,1.0,USDT
2017-04-03,0.9996,1.0,0.9996,0.9997,USDT
2017-04-07,1.0,1.0,0.9999,0.9999,USDT
2017-04-11,0.9997,0.9999,0.9997,0.9998,USDT
2017-04-15,0.9996,0.9999,0.9988,0.9999,USDT
2017-04-19,0.9995,0.9996,0.9993,0.9995,USDT
2017-04-23,0.9982,0.9982,0.9214,0.9214,USDT
2017-04-27,0.9179,0.9244,0.9138,0.9244,USDT
2017-04-30,0.9345,0.9372,0.9345,0.9368,USDT
2017-05-03,0.936,0.936,0.9326,0.9334,USDT
2017-05-07,0.9458,0.969,0.9458,0.969,USDT
2017-05-11,0.9672,0.9814,0.9672,0.9814,USDT
2017-05-15,0.9735,0.9818,0.972,0.972,USDT
2017-05-19,0.9682,0.9887,0.966,0.9887,USDT
2017-05-23,0.9918,1.0,0.9918,1.0,USDT
2017-05-27,1.02,1.06,1.02,1.03,USDT
2017-05-31,1.04,1.04,1.01,1.03,USDT
2017-06-03,1.03,1.03,1.02,1.02,USDT
2017-06-07,1.01,1.02,1.0,1.01,USDT
2017-06-11,1.0,1.02,0.9994,1.01,USDT
2017-06-15,1.02,1.03,1.01,1.01,USDT
2017-06-19,1.02,1.02,0.9891,0.9921,USDT
2017-06-23,0.9739,1.0,0.9737,1.0,USDT
2017-06-27,1.01,1.01,0.9707,1.01,USDT
2017-06-30,1.01,1.02,1.01,1.01,USDT
2017-07-03,1.02,1.02,1.0,1.0,USDT
2017-07-07,0.9974,1.01,0.9972,1.01,USDT
2017-07-11,1.0,1.01,0.9988,1.01,USDT
2017-07-15,1.0,1.01,1.0,1.0,USDT
2017-07-19,1.0,1.0,0.9968,1.0,USDT
2017-07-23,0.9934,1.0,0.9934,0.9939,USDT
2017-07-27,0.9934,1.0,0.9934,0.9982,USDT
2017-07-31,0.9999,1.0,0.9982,1.0,USDT
2017-08-03,0.9967,0.9991,0.9698,0.9698,USDT
2017-08-07,1.0,1.0,1.0,1.0,USDT
2017-08-11,1.0,1.0,0.9986,0.9989,USDT
2017-08-15,1.0,1.01,0.9982,1.01,USDT
2017-08-19,0.9983,1.02,0.9903,1.02,USDT
2017-08-23,0.9967,1.01,0.9967,1.0,USDT
2017-08-27,1.0,1.0,1.0,1.0,USDT
2017-08-31,1.0,1.0,1.0,1.0,USDT
2017-09-03,1.01,1.02,1.0,1.0,USDT
2017-09-07,1.02,1.02,1.0,1.0,USDT
2017-09-11,1.01,1.01,1.0,1.0,USDT
2017-09-15,1.0,1.0,0.9988,0.9988,USDT
2017-09-19,1.0032,1.0048,1.0015,1.0015,USDT
2017-09-23,0.998,1.0068,0.998,1.0008,USDT
2017-09-27,1.0044,1.0044,1.0006,1.0033,USDT
2017-09-30,0.9991,1.0028,0.9969,0.9969,USDT
2017-10-03,0.9986,1.0023,0.9986,1.0023,USDT
2017-10-07,1.0007,1.0009,0.9989,0.9989,USDT
2017-10-11,0.9983,1.0003,0.9979,0.9979,USDT
2017-10-15,0.9996,1.0029,0.9993,0.9993,USDT
2017-10-19,0.9983,1.0028,0.9983,1.0013,USDT
2017-10-23,1.0023,1.0023,0.996,0.996,USDT
2017-10-27,0.9995,1.0022,0.9993,1.0007,USDT
2017-10-31,1.0018,1.0018,0.9978,0.9987,USDT
2017-11-03,0.9981,1.003,0.9981,1.003,USDT
2017-11-07,1.0047,1.0049,0.9992,1.0026,USDT
2017-11-11,1.0115,1.0115,1.0023,1.0055,USDT
2017-11-15,1.0072,1.01,1.0049,1.0049,USDT
2017-11-19,0.9932,1.0023,0.9932,1.0006,USDT
2017-11-23,0.9989,1.0006,0.9976,1.0006,USDT
2017-11-27,1.0031,1.0142,1.0024,1.0024,USDT
2017-11-30,1.0006,1.0191,1.0006,1.0089,USDT
2017-12-03,1.0084,1.0084,0.9937,0.9937,USDT
2017-12-07,1.0018,1.0312,1.0018,1.0312,USDT
2017-12-11,1.0176,1.0185,1.0107,1.0107,USDT
2017-12-15,1.0741,1.0741,1.0114,1.016,USDT
2017-12-19,1.0075,1.0153,1.0075,1.0153,USDT
2017-12-23,1.0006,1.052,1.0006,1.052,USDT
2017-12-27,1.0292,1.0292,1.0037,1.0037,USDT
2017-12-31,1.0095,1.0184,1.0033,1.0123,USDT
2018-01-03,1.0089,1.0158,1.0039,1.0158,USDT
2018-01-07,1.0027,1.0085,0.9997,1.0013,USDT
2018-01-11,1.0123,1.0123,1.0023,1.0062,USDT
2018-01-15,1.0039,1.017,1.0023,1.0074,USDT
2018-01-19,1.0304,1.0304,1.0056,1.0056,USDT
2018-01-23,1.0036,1.0071,0.9927,1.0071,USDT
2018-01-27,1.0049,1.0049,0.9921,0.9956,USDT
2018-01-31,0.9889,0.9963,0.9889,0.99,USDT
2018-02-03,0.9931,0.9931,0.9786,0.9894,USDT
2018-02-07,0.9994,1.0107,0.9955,0.9955,USDT
2018-02-11,0.9996,1.0179,0.9996,1.0055,USDT
2018-02-15,1.0067,1.0067,0.9976,0.9976,USDT
2018-02-19,1.0011,1.0062,1.0011,1.0033,USDT
2018-02-23,0.9998,1.0032,0.9998,1.0032,USDT
2018-02-27,0.9978,1.006,0.9978,1.0012,USDT
2018-02-28,0.9988,1.0019,0.9988,0.9989,USDT
2018-03-07,1.0012,1.0012,0.9965,1.0007,USDT
2018-03-11,1.003,1.0032,1.0017,1.0025,USDT
2018-03-15,1.0093,1.0093,0.9958,0.9958,USDT
2018-03-19,1.0019,1.0019,0.9965,0.9965,USDT
2018-03-23,0.9988,1.0048,0.9988,0.9999,USDT
2018-03-27,0.9984,1.0027,0.9984,1.0027,USDT
2018-03-31,1.0065,1.0065,0.9929,1.0006,USDT
2018-04-03,1.0007,1.0033,0.9996,0.9996,USDT
2018-04-07,1.0006,1.0014,1.0,1.0014,USDT
2018-04-11,1.0005,1.0005,0.9976,0.9988,USDT
2018-04-15,0.9951,0.9998,0.9951,0.9988,USDT
2018-04-19,1.0003,1.0007,0.9982,0.9999,USDT
2018-04-23,1.0005,1.0027,0.9998,1.0027,USDT
2018-04-27,1.0014,1.0019,1.0004,1.0004,USDT
2018-04-30,0.9976,1.0003,0.9976,1.0003,USDT
2018-05-03,0.9988,0.999,0.9988,0.999,USDT
2018-05-07,1.0239,1.0239,0.9922,0.9925,USDT
2018-05-11,0.9986,1.0008,0.9986,0.9994,USDT
2018-05-15,1.0027,1.0061,1.0009,1.0013,USDT
2018-05-19,0.9987,1.0028,0.9986,0.9986,USDT
2018-05-23,1.0013,1.0013,0.9974,0.9974,USDT
2018-05-27,1.0007,1.0029,0.9998,0.9998,USDT
2018-05-31,0.9997,1.0042,0.9979,0.9979,USDT
2018-06-03,1.0008,1.002,0.9999,0.9999,USDT
2018-06-07,1.0014,1.003,0.9982,0.9982,USDT
2018-06-11,0.9993,1.0035,0.9993,1.0027,USDT
2018-06-15,1.0016,1.0022,1.0014,1.0016,USDT
2018-06-19,0.9999,1.0017,0.9999,1.0001,USDT
2018-06-23,1.0008,1.0041,0.9987,1.0041,USDT
2018-06-27,1.0052,1.0052,1.0004,1.0015,USDT
2018-06-30,1.0014,1.0014,0.9995,1.0012,USDT
2018-07-03,1.0008,1.0008,0.9988,1.0,USDT
2018-07-07,1.0005,1.009,1.0005,1.009,USDT
2018-07-11,1.0123,1.0123,1.004,1.0088,USDT
2018-07-15,1.0907,1.1351,1.0105,1.1351,USDT
2018-07-19,1.135,1.183,1.0691,1.0691,USDT
2018-07-23,1.1289,1.2574,1.0929,1.2574,USDT
2018-07-27,1.3231,1.3231,0.9963,0.9987,USDT
2018-07-31,0.999,0.999,0.997,0.9972,USDT
2018-08-03,0.9965,1.0,0.9965,0.9979,USDT
2018-08-07,0.9991,1.079,0.9507,1.079,USDT
2018-08-11,0.9813,1.1122,0.9813,0.9827,USDT
2018-08-15,0.9875,1.0038,0.9743,1.0038,USDT
2018-08-19,1.0001,1.0001,0.9868,1.0001,USDT
2018-08-23,1.0004,1.0023,0.9999,0.9999,USDT
2018-08-27,1.0032,1.0032,0.9982,0.9982,USDT
2018-08-31,1.005,1.005,0.9998,0.9998,USDT
2018-09-03,1.0011,1.0011,1.0001,1.0001,USDT
2018-09-07,0.9976,0.9997,0.9927,0.9997,USDT
2018-09-11,0.9998,1.0019,0.9988,0.9988,USDT
2018-09-15,0.9997,1.0,0.9993,1.0,USDT
2018-09-19,1.0004,1.0013,0.9993,0.9993,USDT
2018-09-23,1.0006,1.0042,1.0002,1.0042,USDT
2018-09-27,0.9992,1.0005,0.9992,1.0004,USDT
2018-09-30,1.0011,1.0011,0.9996,1.0003,USDT
2018-10-03,0.9999,0.9999,0.9978,0.9978,USDT
2018-10-07,0.9994,1.0003,0.9987,1.0003,USDT
2018-10-11,0.9998,0.9998,0.9953,0.9953,USDT
2018-10-15,0.9986,0.9986,0.996,0.996,USDT
2018-10-19,0.9856,0.9887,0.9825,0.9876,USDT
2018-10-23,0.9947,0.9947,0.993,0.9941,USDT
2018-10-27,0.9905,0.9924,0.9905,0.9924,USDT
2018-10-31,0.994,0.9983,0.994,0.9983,USDT
2018-11-03,0.9986,0.9986,0.9974,0.9985,USDT
2018-11-07,1.0005,1.0005,0.9755,0.9953,USDT
2018-11-11,0.9987,0.9992,0.9983,0.9989,USDT
2018-11-15,0.9962,0.9962,0.9824,0.9824,USDT
2018-11-19,0.989,0.9952,0.989,0.9952,USDT
2018-11-23,0.9873,0.9911,0.9821,0.9869,USDT
2018-11-27,0.9931,0.9931,0.9847,0.9893,USDT
2018-11-30,0.9895,0.9984,0.9895,0.9984,USDT
2018-12-03,0.995,0.9962,0.9932,0.9932,USDT
2018-12-07,0.9977,0.9977,0.9845,0.9845,USDT
2018-12-11,1.0019,1.0019,0.9893,0.9988,USDT
2018-12-15,0.9993,1.0037,0.9963,1.0037,USDT
2018-12-19,0.9994,1.0155,0.9924,1.0155,USDT
2018-12-23,1.0045,1.0157,0.9988,1.0157,USDT
2018-12-27,1.0051,1.0058,1.0032,1.0042,USDT
2018-12-31,0.9961,1.0061,0.994,1.0061,USDT
2019-01-03,1.004,1.012,1.004,1.0116,USDT
2019-01-07,1.0025,1.0096,1.0025,1.0096,USDT
2019-01-11,1.007,1.007,1.0046,1.0058,USDT
2019-01-15,1.0109,1.0109,1.0038,1.005,USDT
2019-01-19,1.0037,1.0037,1.0016,1.0016,USDT
2019-01-23,1.0027,1.0027,1.0011,1.0012,USDT
2019-01-27,1.0006,1.0006,0.9996,0.9996,USDT
2019-01-31,1.0018,1.0018,0.9994,0.9994,USDT
2019-02-03,0.9998,0.9998,0.9985,0.9985,USDT
2019-02-07,0.9997,1.0003,0.9995,0.9997,USDT
2019-02-11,0.9993,1.0033,0.9993,1.0033,USDT
2019-02-15,1.0,1.0006,1.0,1.0001,USDT
2019-02-19,0.9997,1.0001,0.9983,0.9984,USDT
2019-02-23,0.9998,1.0018,0.9998,1.0018,USDT
2019-02-27,1.0001,1.0001,0.9977,0.9998,USDT
2019-02-28,1.0001,1.0001,0.9973,0.999,USDT
2019-03-07,1.0003,1.0009,1.0,1.0003,USDT
2019-03-11,0.9997,1.0011,0.9997,1.0008,USDT
2019-03-15,0.9982,1.0004,0.9982,1.0004,USDT
2019-03-19,1.0006,1.0006,0.9991,1.0006,USDT
2019-03-23,0.9999,1.0004,0.9993,0.9993,USDT
2019-03-27,1.0004,1.001,0.9967,1.001,USDT
2019-03-31,0.9984,1.0003,0.9984,0.9999,USDT
2019-04-03,0.9994,1.0032,0.9994,1.0032,USDT
2019-04-07,1.0031,1.0031,0.997,0.997,USDT
2019-04-11,1.0033,1.004,1.0011,1.0011,USDT
2019-04-15,1.0023,1.0051,1.0023,1.0051,USDT
2019-04-19,1.0009,1.0041,1.0009,1.003,USDT
2019-04-23,1.0028,1.0083,1.0028,1.0035,USDT
2019-04-27,1.0058,1.0069,0.9957,0.9987,USDT
2019-04-30,0.9937,0.9937,0.9909,0.9933,USDT
2019-05-03,0.9948,0.9955,0.9918,0.9918,USDT
2019-05-07,0.9921,0.996,0.9921,0.9943,USDT
2019-05-11,0.9931,0.9994,0.9931,0.9994,USDT
2019-05-15,1.0024,1.0024,0.9982,0.9985,USDT
2019-05-19,1.0011,1.0036,1.0008,1.0036,USDT
2019-05-23,1.0022,1.0043,1.0006,1.0006,USDT
2019-05-27,1.0015,1.0071,1.0012,1.0071,USDT
2019-05-31,1.0022,1.0022,1.0017,1.0018,USDT
2019-06-03,1.0016,1.0021,1.0009,1.0009,USDT
2019-06-07,0.9997,1.0048,0.9997,1.0048,USDT
2019-06-11,1.0035,1.0058,1.0031,1.0058,USDT
2019-06-15,1.0014,1.0037,1.0005,1.0005,USDT
2019-06-19,1.0027,1.0039,0.9997,1.0039,USDT
2019-06-23,1.0033,1.0038,0.9985,0.9985,USDT
2019-06-27,0.9979,1.0016,0.9955,0.9955,USDT
2019-06-30,0.9973,0.9999,0.9973,0.9999,USDT
2019-07-03,0.9985,1.0026,0.9985,1.0026,USDT
2019-07-07,1.0039,1.0046,1.0016,1.0042,USDT
2019-07-11,1.0045,1.0045,1.0019,1.0033,USDT
2019-07-15,1.0038,1.0053,1.0027,1.0027,USDT
2019-07-19,1.0026,1.0035,1.0011,1.0011,USDT
2019-07-23,1.0031,1.0057,1.0003,1.0003,USDT
2019-07-27,1.0017,1.002,0.9987,1.002,USDT
2019-07-31,1.0004,1.0004,0.9988,0.9997,USDT
2019-08-03,1.0032,1.0032,0.9984,1.0015,USDT
2019-08-07,0.9993,1.0018,0.9988,1.0018,USDT
2019-08-11,1.0024,1.0043,0.9981,0.9988,USDT
2019-08-15,0.9999,0.9999,0.9983,0.9988,USDT
2019-08-19,1.0026,1.0026,0.9994,0.9994,USDT
2019-08-23,1.002,1.0022,0.9983,1.0022,USDT
2019-08-27,0.9998,1.0002,0.9978,0.9978,USDT
