Start Day,Loop,Day,eth_price,Total_token_supply,Total_token_supply_mktv,Total_token_borrow,LTV,Liquidated
23,4,2,1699.95131382,3.5893245211149583,6101.676935395715,4381.740343418564,0.7181206723679796,False
23,4,3,1655.63314928,3.5896195340892967,5943.093093941268,4383.3009632669055,0.7375453983272607,False
23,4,4,1642.31805944,3.5899145713112772,5895.781532311316,4384.862138952452,0.7437287346760727,False
23,4,5,1650.42900706,3.590209632782892,5925.3861193711155,4386.423870673175,0.7402764617031782,False
23,4,6,1607.60289138,3.5905047185061347,5772.105766983996,4387.986158627114,0.7602054320844326,False
24,1,0,1680.47509887,1.8333333333333335,3080.8710145950004,1400.3959157250001,0.45454545454545453,False
24,1,1,1699.95131382,1.8334840182648406,3116.833565717289,1400.8946868730666,0.44946085741690006,False
24,1,2,1655.63314928,1.8336347155814106,3035.826418787188,1401.3936356656516,0.46161849932958554,False
24,1,3,1642.31805944,1.8337854252840613,3011.6589210818747,1401.8927621660257,0.46548855594259175,False
24,1,4,1650.42900706,1.833936147373811,3026.7814147216004,1402.392066437482,0.46332783055180493,False
24,1,5,1607.60289138,1.8340868818516776,2948.4833743068853,1402.8915485433365,0.47580107141459504,False
24,1,6,1592.78465255,1.8342376287186792,2921.5455441528175,1403.3912085469274,0.48035917542195267,False
24,2,0,1680.47509887,1.8333333333333335,3080.8710145950004,1400.3959157250001,0.45454545454545453,False
24,2,0,1680.47509887,2.527777777777778,4247.8676110325005,2567.3925121625,0.6043956043956044,False
24,2,1,1699.95131382,2.527985540334856,4297.452340610202,2568.3069259339554,0.5976347664554386,False
24,2,2,1655.63314928,2.5281933199683086,4185.76066832779,2569.2216653870278,0.6138004221854928,False
24,2,3,1642.31805944,2.528401116679539,4152.43881543107,2570.1367306377138,0.6189463216379516,False
24,2,4,1650.42900706,2.5286089304699515,4173.289526358571,2571.0521218020504,0.6160732691952571,False
24,2,5,1607.60289138,2.5288167613409493,4065.3331373019178,2571.967838996117,0.6326585674853407,False
24,2,6,1592.78465255,2.5290246092939364,4028.191583604642,2572.8838823360334,0.6387193431434756,False
24,3,0,1680.47509887,1.8333333333333335,3080.8710145950004,1400.3959157250001,0.45454545454545453,False
24,3,0,1680.47509887,2.527777777777778,4247.8676110325005,2567.3925121625,0.6043956043956044,False
24,3,0,1680.47509887,3.106481481481482,5220.364774730418,3539.8896758604174,0.6780923994038748,False
24,3,1,1699.95131382,3.1067368087265352,5281.301319687627,3541.1504584846966,0.6705071807366872,False
24,3,2,1655.63314928,3.1069921569573897,5144.039209611623,3542.411690154842,0.6886439908031524,False
24,3,3,1642.31805944,3.10724752617577,5103.088727388732,3543.6733710307876,0.6944173539471452,False
24,3,4,1650.42900706,3.1075029163834014,5128.712952722712,3544.9355012725246,0.6911939767248239,False
24,3,5,1607.60289138,3.1077583275820087,4996.041273131111,3546.198081040101,0.7098015983398058,False
24,3,6,1592.78465255,3.1080137597733173,4950.396616481162,3547.461110493622,0.7166013928425853,False
24,4,0,1680.47509887,1.8333333333333335,3080.8710145950004,1400.3959157250001,0.45454545454545453,False
24,4,0,1680.47509887,2.527777777777778,4247.8676110325005,2567.3925121625,0.6043956043956044,False
24,4,0,1680.47509887,3.106481481481482,5220.364774730418,3539.8896758604174,0.6780923994038748,False
24,4,0,1680.47509887,3.588734567901235,6030.779077812014,4350.3039789420145,0.7213502472586542,False
24,4,1,1699.95131382,3.5890295323862684,6101.175468918817,4351.85340227698,0.7132811413876885,False
24,4,2,1655.63314928,3.5893245211149583,5942.604660681486,4353.403377461353,0.7325749609872437,False
24,4,3,1642.31805944,3.5896195340892967,5895.296987353451,4354.953904691682,0.7387166268355772,False
24,4,4,1650.42900706,3.5899145713112772,5924.899141359497,4356.504984164586,0.7352876192867925,False
24,4,5,1607.60289138,3.590209632782892,5771.631386322106,4358.056616076754,0.7550822851238714,False
24,4,6,1592.78465255,3.5905047185061347,5718.900810544929,4359.608800624946,0.7623158619198953,False
25,1,0,1699.95131382,1.8333333333333335,3116.5774086700003,1416.62609485,0.45454545454545453,False
25,1,1,1655.63314928,1.8334840182648406,3035.576919314367,1417.1306466098097,0.46684063170762646,False
25,1,2,1642.31805944,1.8336347155814106,3011.4114078154785,1417.6353780729858,0.4707544689489501,False
25,1,3,1650.42900706,1.8337854252840613,3026.532658612673,1418.1402893035324,0.468569300009996,False
25,1,4,1607.60289138,1.833936147373811,2948.2410531244363,1418.6453803654763,0.48118364638537564,False
25,1,5,1592.78465255,1.8340868818516776,2921.305436856637,1419.1506513228667,0.4857933146661622,False
25,1,6,1640.41551161,1.8342376287186792,3008.9118581288653,1419.6561022397761,0.47181711169253376,False
25,2,0,1699.95131382,1.8333333333333335,3116.5774086700003,1416.62609485,0.45454545454545453,False
25,2,0,1699.95131382,2.527777777777778,4297.099154378334,2597.147840558334,0.6043956043956045,False
25,2,1,1655.63314928,2.527985540334856,4185.4166614789,2598.072852117985,0.6207441366661847,False
